timestamp,cpu,label,phase,anomaly_id,target_service
2026-06-11T08:32:42.740676+00:00,0.0002829245133723665,normal,baseline,0,search
2026-06-11T08:32:57.748491+00:00,0.00031255079377980115,normal,baseline,0,search
2026-06-11T08:33:12.756590+00:00,0.00021005000000000052,normal,baseline,0,search
2026-06-11T08:33:27.784165+00:00,0.0002888373564728165,normal,baseline,0,search
2026-06-11T08:33:42.838071+00:00,0.0002524702569455384,normal,baseline,0,search
2026-06-11T08:33:57.862767+00:00,0.0002482868512294365,normal,baseline,0,search
2026-06-11T08:34:12.871339+00:00,0.00022681609423786598,normal,baseline,0,search
2026-06-11T08:34:27.881066+00:00,0.0002444569499155889,normal,baseline,0,search
2026-06-11T08:34:42.892264+00:00,0.0002036412301635568,normal,baseline,0,search
2026-06-11T08:34:57.901800+00:00,0.0002151499999999973,normal,baseline,0,search
2026-06-11T08:35:12.912361+00:00,0.0003609781680159728,normal,baseline,0,search
2026-06-11T08:35:27.919302+00:00,0.00027198420606415594,normal,baseline,0,search
2026-06-11T08:35:42.924740+00:00,0.00015272077571669218,normal,baseline,0,search
2026-06-11T08:35:57.928961+00:00,0.00016295814672095363,normal,baseline,0,search
2026-06-11T08:36:12.939696+00:00,0.00016303641614971978,normal,baseline,0,search
2026-06-11T08:36:27.958447+00:00,0.0001609346692205509,normal,baseline,0,search
2026-06-11T08:36:42.969508+00:00,0.000277372262773725,normal,baseline,0,search
2026-06-11T08:36:57.985223+00:00,0.0002809553307008842,normal,baseline,0,search
2026-06-11T08:37:12.998746+00:00,0.00023732872792675062,normal,baseline,0,search
2026-06-11T08:37:28.010118+00:00,0.00019666008124499652,normal,baseline,0,search
2026-06-11T08:37:43.016409+00:00,0.00020149850168900014,normal,baseline,0,search
2026-06-11T08:37:58.046948+00:00,0.0002111890035208365,normal,baseline,0,search
2026-06-11T08:38:13.056967+00:00,0.00019530143045643104,normal,baseline,0,search
2026-06-11T08:38:28.088600+00:00,0.00023606440436156108,normal,baseline,0,search
2026-06-11T08:38:43.101321+00:00,0.00022274685597976448,normal,baseline,0,search
2026-06-11T08:38:58.114302+00:00,0.00031346000960514854,normal,baseline,0,search
2026-06-11T08:39:13.147418+00:00,0.0003586297987193813,normal,baseline,0,search
2026-06-11T08:39:28.185971+00:00,0.00018857584748252281,normal,baseline,0,search
2026-06-11T08:39:43.194325+00:00,0.00028861491426292884,normal,baseline,0,search
2026-06-11T08:39:58.201794+00:00,8.906666666666693e-05,normal,baseline,0,search
2026-06-11T08:40:13.208462+00:00,0.0001760934613632202,normal,baseline,0,search
2026-06-11T08:40:28.250696+00:00,0.0002540678066386616,normal,baseline,0,search
2026-06-11T08:40:43.259035+00:00,0.000199518498152037,normal,baseline,0,search
2026-06-11T08:40:58.266991+00:00,0.0003008427151227865,normal,baseline,0,search
2026-06-11T08:41:13.291722+00:00,7.47666666666665e-05,normal,baseline,0,search
2026-06-11T08:41:28.300824+00:00,0.00021438491894701538,normal,baseline,0,search
2026-06-11T08:41:43.334250+00:00,0.0002338163793523238,normal,baseline,0,search
2026-06-11T08:41:58.359288+00:00,0.000334004119667392,normal,baseline,0,search
2026-06-11T08:42:13.446891+00:00,0.00037802133094170035,normal,baseline,0,search
2026-06-11T08:42:28.457073+00:00,0.0002989645173215023,normal,baseline,0,search
2026-06-11T08:42:43.493762+00:00,0.0002608157698983428,normal,baseline,0,search
2026-06-11T08:42:58.504424+00:00,0.0002208623073853958,normal,baseline,0,search
2026-06-11T08:43:13.523189+00:00,0.0002212309941950933,normal,baseline,0,search
2026-06-11T08:43:28.542879+00:00,0.00024530026021946685,normal,baseline,0,search
2026-06-11T08:43:43.550409+00:00,0.00024214789594663672,normal,baseline,0,search
2026-06-11T08:43:58.568078+00:00,0.00028972809525154515,normal,baseline,0,search
2026-06-11T08:44:13.600077+00:00,0.000299268715103796,normal,baseline,0,search
2026-06-11T08:44:29.913046+00:00,0.0002058836064522356,search_pod_kill,fault,1,search
2026-06-11T08:44:44.941580+00:00,0.0001377232387625345,search_pod_kill,fault,1,search
2026-06-11T08:44:59.946204+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:45:14.958787+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:45:29.965764+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:45:44.992258+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:46:00.005217+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:46:15.021109+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:46:30.048687+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:46:45.058158+00:00,0.0,search_pod_kill,fault,1,search
2026-06-11T08:47:00.083741+00:00,0.0009888935108153078,search_pod_kill,fault,1,search
2026-06-11T08:47:15.091980+00:00,0.00012776666666666677,search_pod_kill,fault,1,search
2026-06-11T08:47:30.101193+00:00,0.00028007100735925373,search_pod_kill,fault,1,search
2026-06-11T08:47:45.110454+00:00,0.0004009094459632875,search_pod_kill,fault,1,search
2026-06-11T08:48:00.123278+00:00,0.00032864864864864875,search_pod_kill,fault,1,search
2026-06-11T08:48:15.141288+00:00,0.0003085214218137586,search_pod_kill,fault,1,search
2026-06-11T08:48:30.153087+00:00,0.0002981671774996444,search_pod_kill,fault,1,search
2026-06-11T08:48:45.173456+00:00,0.00046409762363519563,search_pod_kill,fault,1,search
2026-06-11T08:49:00.188404+00:00,0.0003429174495289365,search_pod_kill,fault,1,search
2026-06-11T08:49:15.232430+00:00,0.00012915433553251681,search_pod_kill,fault,1,search
2026-06-11T08:49:30.243908+00:00,0.00014499999999999976,search_pod_kill,fault,1,search
2026-06-11T08:49:45.263591+00:00,0.0002013748758932523,search_pod_kill,fault,1,search
2026-06-11T08:50:00.280738+00:00,0.0003081144921495067,search_pod_kill,fault,1,search
2026-06-11T08:50:15.284486+00:00,0.0003509210616870456,search_pod_kill,fault,1,search
2026-06-11T08:50:30.295629+00:00,0.0003513379951076082,search_pod_kill,fault,1,search
2026-06-11T08:50:45.324097+00:00,0.000318100116832929,search_pod_kill,fault,1,search
2026-06-11T08:51:00.334027+00:00,0.00035247546346782975,search_pod_kill,fault,1,search
2026-06-11T08:51:15.352950+00:00,0.0004426354503049876,search_pod_kill,fault,1,search
2026-06-11T08:51:30.370500+00:00,0.000422068867723867,search_pod_kill,fault,1,search
2026-06-11T08:51:45.379488+00:00,0.0006814449917898192,search_pod_kill,fault,1,search
2026-06-11T08:52:00.405282+00:00,0.0005973750965038049,search_pod_kill,fault,1,search
2026-06-11T08:52:15.427234+00:00,0.0006367559922947502,search_pod_kill,fault,1,search
2026-06-11T08:52:30.434199+00:00,0.00030970224379767776,search_pod_kill,fault,1,search
2026-06-11T08:52:45.460581+00:00,0.00028114679221418,search_pod_kill,fault,1,search
2026-06-11T08:53:00.470009+00:00,0.00028553208449581525,search_pod_kill,fault,1,search
2026-06-11T08:53:15.479092+00:00,0.0003141867916818996,search_pod_kill,fault,1,search
2026-06-11T08:53:30.485798+00:00,0.00026108987847296787,search_pod_kill,fault,1,search
2026-06-11T08:53:45.511621+00:00,0.0004018120850081054,search_pod_kill,fault,1,search
2026-06-11T08:54:00.522672+00:00,0.00043477757182576454,search_pod_kill,fault,1,search
2026-06-11T08:54:15.535400+00:00,0.0004648192191550197,search_pod_kill,fault,1,search
2026-06-11T08:54:30.541719+00:00,0.00027681950971675316,search_pod_kill,fault,1,search
2026-06-11T08:54:45.554860+00:00,0.00027763027747410094,search_pod_kill,fault,1,search
2026-06-11T08:55:00.571749+00:00,0.0002875204955365279,search_pod_kill,fault,1,search
2026-06-11T08:55:15.604509+00:00,0.00027828506485872204,search_pod_kill,fault,1,search
2026-06-11T08:55:30.616717+00:00,0.00025208041998120185,search_pod_kill,fault,1,search
2026-06-11T08:55:45.627711+00:00,0.00032522247648105764,search_pod_kill,fault,1,search
2026-06-11T08:56:00.639259+00:00,0.0003550216345507807,search_pod_kill,fault,1,search
2026-06-11T08:56:15.646497+00:00,0.0003581737708072738,search_pod_kill,fault,1,search
2026-06-11T08:56:30.653143+00:00,0.0002461118690313779,search_pod_kill,fault,1,search
2026-06-11T08:56:45.658429+00:00,0.0003289395767079726,search_pod_kill,fault,1,search
2026-06-11T08:57:00.685159+00:00,0.00036774665934468206,search_pod_kill,fault,1,search
2026-06-11T08:57:15.698779+00:00,0.00041896978798931116,search_pod_kill,fault,1,search
2026-06-11T08:57:30.708276+00:00,0.0003586733251672471,search_pod_kill,fault,1,search
2026-06-11T08:57:45.713316+00:00,0.0003583662714097506,search_pod_kill,fault,1,search
2026-06-11T08:58:00.724787+00:00,0.0003179801206957759,search_pod_kill,fault,1,search
2026-06-11T08:58:15.736955+00:00,0.00029368662087013426,search_pod_kill,fault,1,search
2026-06-11T08:58:30.751318+00:00,0.00026202698964064976,search_pod_kill,fault,1,search
